prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
sample_chronology,Upon Death,Upon Death,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_chronology,Not Applicable,Not Applicable,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_chronology,Unknown,Unknown,"An indication as to when a sample was acquired relative to any therapeutic intervention and/or key disease outcome observations. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for samples acquired via a study/trial that did not asses the effects of any therapeutic intervention, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
necropsy_sample,Yes,Yes,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",ICDC,2.0.0-7412a28,sample
necropsy_sample,No,No,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",ICDC,2.0.0-7412a28,sample
necropsy_sample,Unknown,Unknown,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",ICDC,2.0.0-7412a28,sample
necropsy_sample,Not Applicable,Not Applicable,"An indication as to whether a sample was acquired as a result of a necropsy examination. <br>Terminology Guidance - for cell line samples, the value of this property should be ""Not Applicable"".",ICDC,2.0.0-7412a28,sample
tumor_grade,1,1,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,2,2,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,3,3,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,4,4,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,High,High,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,Medium,Medium,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,Low,Low,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,Unknown,Unknown,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,Not Applicable,Not Applicable,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
tumor_grade,Not Determined,Not Determined,"The grade of the tumor from which the sample was acquired, i.e. the degree of cellular differentiation within the tumor in question, as determined by a pathologist's evaluation. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for normal samples and blood samples, ""Not Determined"" for tumor samples in which grade was either deliberately not assessed, or could not be assessed for any reason, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_preservation,EDTA,EDTA,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_preservation,FFPE,FFPE,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_preservation,RNAlater,RNAlater,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_preservation,Snap Frozen,Snap Frozen,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_preservation,TRIzol,TRIzol,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_preservation,Not Applicable,Not Applicable,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
sample_preservation,Unknown,Unknown,"The method by which a sample was preserved. <br>Terminology Guidance - the value of this property should be ""Not Applicable"" for cell line samples not subject to any interim preservation and storage, and ""Unknown"" for samples where no other definitive value can be assigned.",ICDC,2.0.0-7412a28,sample
study_disposition,Unrestricted,Unrestricted,"A unique identifier via which study arms can be differentiated from one another across studies/trials. <br>This property is used as the key via which child records, e.g. cohort records, can be associated with the appropriate study arm during data loading, and to identify the correct records during data updates.",ICDC,2.0.0-7412a28,study
study_disposition,Pending,Pending,"A unique identifier via which study arms can be differentiated from one another across studies/trials. <br>This property is used as the key via which child records, e.g. cohort records, can be associated with the appropriate study arm during data loading, and to identify the correct records during data updates.",ICDC,2.0.0-7412a28,study
study_disposition,Under Embargo,Under Embargo,"A unique identifier via which study arms can be differentiated from one another across studies/trials. <br>This property is used as the key via which child records, e.g. cohort records, can be associated with the appropriate study arm during data loading, and to identify the correct records during data updates.",ICDC,2.0.0-7412a28,study
