prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
submitted_diagnosis,"Liver, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Lobular carcinoma in situ, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Lobular carcinoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Low cumulative sun damage melanoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Low-grade Fibromyxoid Sarcoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Low-grade glioma, NOS or NEC",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Lymphangioma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lymphoepithelial carcinoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Lymphoid leukemia, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Lymphomatoid granulomatosis,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Lymphoproliferative disorder, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant eccrine spiradenoma,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant histiocytosis,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Malignant lymphoma, non-Hodgkin, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Malignant lymphoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant melanoma arising in giant congenital nevus,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant melanoma in giant pigmented nevus,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Malignant melanoma, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant melanotic nerve sheath tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant Mixed Germ Cell Tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant Peripheral Nerve Sheath Tumor,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation,,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
submitted_diagnosis,"Malignant peripheral nerve sheath tumor, NOS",,"The term which identifies normal and abnormal cells and tissues used to define the presence and nature of disease, as categorized by diagnosis_classification_system property.",,,
