prop_handle,enum_value,term_value,description,model_handle,version_string,node_handle
laboratory_test_name,"IL-17, Serum","IL-17, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"IL-2, Serum","IL-2, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"IL-6, Serum","IL-6, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immature Granulocytes (IG), %, Blood","Immature Granulocytes (IG), %, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immature Granulocytes (IG), Absolute, Number, Blood","Immature Granulocytes (IG), Absolute, Number, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunofixation Electrophoresis, Serum","Immunofixation Electrophoresis, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin A (IgA), Serum","Immunoglobulin A (IgA), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin A, Immunoelectrophoresis, Urine","Immunoglobulin A, Immunoelectrophoresis, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin D (IgD), Serum","Immunoglobulin D (IgD), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin D, Immunoelectrophoresis, Urine","Immunoglobulin D, Immunoelectrophoresis, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin E (IgE), Serum","Immunoglobulin E (IgE), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin E, Immunoelectrophoresis, Urine","Immunoglobulin E, Immunoelectrophoresis, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin G (IgG), Serum","Immunoglobulin G (IgG), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin G, Immunoelectrophoresis, Urine","Immunoglobulin G, Immunoelectrophoresis, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin M (IgM), Immunoelectrophoresis, Spot Urine","Immunoglobulin M (IgM), Immunoelectrophoresis, Spot Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Immunoglobulin M (IgM), Serum","Immunoglobulin M (IgM), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Inhibin A, Blood","Inhibin A, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Inhibin B, Blood","Inhibin B, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Inspiratory Capacity (IC), % Predicted, Respiratory System","Inspiratory Capacity (IC), % Predicted, Respiratory System",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Inspiratory Capacity (IC), Respiratory System","Inspiratory Capacity (IC), Respiratory System",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Insulin, Fasting, Serum","Insulin, Fasting, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Insulin, Serum","Insulin, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Insulin-life Growth Factor Binding Protein 3, Serum","Insulin-life Growth Factor Binding Protein 3, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Interferon, Serum","Interferon, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Interleukin 2 s-Receptor-Alpha, Serum","Interleukin 2 s-Receptor-Alpha, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"International Normalized Ratio (INR), Prothrombin Time, Blood","International Normalized Ratio (INR), Prothrombin Time, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Iodine, 24 hour, Urine","Iodine, 24 hour, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Iodine, Concentration, 24 hour, Urine","Iodine, Concentration, 24 hour, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Iodine, Free, 24 hour, Urine","Iodine, Free, 24 hour, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Iron Saturation, Ratio, Serum","Iron Saturation, Ratio, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Iron, Serum","Iron, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Isavuconazole Level, Plasma","Isavuconazole Level, Plasma",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Kappa Light Chain, Electrophoresis, Serum","Kappa Light Chain, Electrophoresis, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Kappa Light Chain, Immunoelectrophoresis, Urine","Kappa Light Chain, Immunoelectrophoresis, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Kappa/Lambda Immunoglobulin Free Light Chain Ratio, Serum","Kappa/Lambda Immunoglobulin Free Light Chain Ratio, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Ketones, Spot Urine","Ketones, Spot Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Ki67, %, Tissue","Ki67, %, Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"KIT (CD117) Gene Mutation, Tissue","KIT (CD117) Gene Mutation, Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"KRAS Gene Mutation,  Tissue","KRAS Gene Mutation,  Tissue",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lactate Dehydrogenase (LDH), Serum","Lactate Dehydrogenase (LDH), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lactate, Blood","Lactate, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lactate, Cerebrospinal Fluid","Lactate, Cerebrospinal Fluid",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lambda Light Chain, Electrophoresis, Serum","Lambda Light Chain, Electrophoresis, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lambda Light Chain, Immunoelectrophoresis, Urine","Lambda Light Chain, Immunoelectrophoresis, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lamotrigine, Serum","Lamotrigine, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Large Unstained Cells, #, Blood","Large Unstained Cells, #, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Large Unstained Cells, %, Blood","Large Unstained Cells, %, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Leptin, Serum","Leptin, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Leukocyte Esterase, Spot Urine","Leukocyte Esterase, Spot Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Levetiracetam, Serum","Levetiracetam, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Light Chain Ratio, Urine","Light Chain Ratio, Urine",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lipase, Serum","Lipase, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Liver Kidney Microsomal Antibody, Serum","Liver Kidney Microsomal Antibody, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Low Density Lipid (LDL)-High Density Lipid (HDL) Cholesterol Ratio, Serum","Low Density Lipid (LDL)-High Density Lipid (HDL) Cholesterol Ratio, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Low Density Lipoproteins, Cholesterol, Serum","Low Density Lipoproteins, Cholesterol, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lupus Anticoagulant, Platelet Poor Plasma","Lupus Anticoagulant, Platelet Poor Plasma",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lupus Anticoagulant, Staclot, Platelet Poor Plasma","Lupus Anticoagulant, Staclot, Platelet Poor Plasma",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Luteinizing Hormone (LH), Serum","Luteinizing Hormone (LH), Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lymphocytes Variants, %, Blood","Lymphocytes Variants, %, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lymphocytes, #, Blood","Lymphocytes, #, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lymphocytes, %, Blood","Lymphocytes, %, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lymphocytes, %, Bone Marrow","Lymphocytes, %, Bone Marrow",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lymphocytes, %, Cerebrospinal Fluid","Lymphocytes, %, Cerebrospinal Fluid",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Lymphocytes, Variant, #, Blood","Lymphocytes, Variant, #, Blood",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Magnesium, Ionized, Serum","Magnesium, Ionized, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Magnesium, Serum","Magnesium, Serum",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
laboratory_test_name,"Maximum Forced Expiratory Flow, Respiratory System","Maximum Forced Expiratory Flow, Respiratory System",The name of the lab test or examination used to obtain the measurement or finding.,C3DC,4.0.5,laboratory_test
